seed,epsilon,method,loss_before,loss_after,delta_loss,kl_step,kl_ratio,eta,direction,cos_g_v
2,3e-05,sgd,2.5946832639743787,2.5782515785617286,0.016431685412650054,8.999999919479827e-10,2.999999973159942e-05,0.024907419054793024,"tensor([ 0.0632, -0.0019,  0.0235, -0.0230,  0.0975, -0.0051, -0.1722, -0.1555,
         0.0200,  0.0041,  0.0386,  0.0418, -0.0593, -0.0635,  0.1322, -0.0820,
         0.0923,  0.1287,  0.1363,  0.0208,  0.0142,  0.0473,  0.0060,  0.0456,
        -0.0119, -0.0015,  0.0159,  0.0402,  0.0304,  0.0969,  0.0262,  0.1186,
        -0.0394, -0.0488,  0.1403,  0.0260, -0.1984, -0.0177,  0.0040, -0.1265,
         0.0173, -0.0893, -0.0209, -0.1076,  0.0218,  0.0288, -0.0424, -0.0415,
         0.0709, -0.0567, -0.0965, -0.0243, -0.0080, -0.0795,  0.0438, -0.0671,
         0.0793,  0.0747, -0.1202,  0.1551,  0.1296, -0.0199,  0.0213, -0.0216,
         0.0082, -0.0445,  0.0749, -0.1243,  0.0797,  0.0216, -0.0487,  0.0907,
        -0.0110, -0.0493,  0.0975,  0.0693,  0.1299,  0.1059, -0.1276, -0.0935,
        -0.0768, -0.0551, -0.1626,  0.0309, -0.1423,  0.1560, -0.0210,  0.0762,
        -0.0099, -0.0170,  0.0562,  0.0991, -0.0504,  0.0259, -0.0027, -0.0087,
         0.0402,  0.1084, -0.0992,  0.1514,  0.0994, -0.0004,  0.0730, -0.0103,
         0.0592,  0.0213,  0.0702, -0.1898,  0.0111, -0.0074, -0.1259, -0.0147,
        -0.0140,  0.0279, -0.0026, -0.0821, -0.0467, -0.1188,  0.1435,  0.0684,
        -0.0138,  0.0109,  0.0398, -0.0237, -0.1519,  0.0230,  0.1602,  0.0210,
        -0.1440, -0.0195,  0.0377,  0.0515,  0.1136, -0.0126, -0.0602,  0.0637,
         0.0154, -0.1098, -0.1397,  0.0074,  0.0137, -0.0799, -0.0642,  0.0286,
        -0.0006, -0.0385, -0.0517, -0.0269, -0.0089,  0.0091,  0.0317,  0.0149,
        -0.1445,  0.1560, -0.0374, -0.0919, -0.0749, -0.1099,  0.0230,  0.0937],
       device='cuda:0')",
2,3e-05,natgrad,2.5946832639743787,2.577960986894316,0.016722277080062575,8.999999924809152e-10,2.999999974936384e-05,0.0035815896205409125,"tensor([ 7.6202e-02, -1.1297e-02,  4.6767e-02, -1.9678e-02,  1.1334e-01,
         7.3467e-03, -1.9294e-01, -1.6508e-01,  2.8258e-02,  4.8190e-03,
         1.5606e-02,  4.5579e-02, -6.1028e-02, -5.4064e-02,  1.4373e-01,
        -9.3397e-02,  1.0477e-01,  8.0575e-02,  1.0569e-01,  6.8808e-03,
         3.1065e-02,  2.6532e-02,  1.1231e-02,  2.9288e-02, -7.2658e-03,
        -1.9274e-02,  2.9991e-02,  2.6559e-02,  2.9882e-02,  6.9561e-02,
        -9.9566e-03,  9.7650e-02, -2.8200e-02, -5.6376e-02,  1.5570e-01,
         1.2122e-02, -2.0356e-01, -1.8155e-02,  1.5140e-02, -1.4167e-01,
         2.4326e-02, -1.0672e-01, -2.3053e-02, -1.0244e-01,  2.2438e-02,
         3.5709e-02, -3.4192e-02, -3.2821e-02,  7.4721e-02, -4.0575e-02,
        -7.9880e-02, -1.6007e-02,  1.1921e-03, -8.2076e-02,  2.9216e-02,
        -4.3628e-02,  6.7949e-02,  5.6914e-02, -1.0524e-01,  1.2831e-01,
         1.2100e-01, -1.1440e-02,  2.8572e-02, -1.3152e-02,  1.7600e-02,
        -5.5011e-02,  8.8309e-02, -1.3225e-01,  7.9182e-02,  3.2601e-02,
        -3.6499e-02,  7.1427e-02, -9.7062e-03, -3.2331e-02,  8.8112e-02,
         7.1005e-02,  1.1448e-01,  9.7284e-02, -1.3460e-01, -8.4231e-02,
        -1.0846e-01, -6.1181e-02, -1.7766e-01,  4.5792e-02, -1.7160e-01,
         1.8180e-01, -1.3270e-02,  1.0450e-01, -1.8809e-02,  4.9316e-03,
         6.6700e-02,  1.1278e-01, -6.3871e-02,  2.5317e-02,  6.6617e-03,
        -1.2945e-02,  2.9077e-02,  1.2455e-01, -9.2067e-02,  1.5388e-01,
         1.0300e-01,  1.5079e-02,  8.1510e-02,  4.6868e-03,  5.6058e-02,
         3.8262e-02,  7.0264e-02, -1.7739e-01, -1.5008e-04, -8.3334e-03,
        -1.0714e-01, -2.1347e-02, -2.2377e-02,  2.9935e-02, -1.7343e-02,
        -7.5479e-02, -4.0384e-02, -1.1473e-01,  1.5277e-01,  6.0066e-02,
        -3.8621e-02,  8.1541e-03,  2.9517e-02, -3.4180e-02, -1.2428e-01,
         6.2539e-04,  1.6303e-01,  3.6394e-02, -1.4245e-01,  1.0323e-02,
         1.7381e-02,  2.8626e-02,  1.0543e-01, -3.1800e-02, -8.2819e-02,
         6.3664e-02,  3.7528e-02, -1.1061e-01, -1.5703e-01,  5.4492e-03,
         1.0965e-02, -6.8998e-02, -8.9842e-02,  4.2284e-02, -8.7893e-04,
        -2.0939e-02, -4.6900e-02, -3.8875e-03, -1.7658e-02, -1.6603e-02,
         3.5660e-02,  1.6743e-02, -1.3972e-01,  1.5586e-01, -1.4865e-02,
        -7.5668e-02, -4.9431e-02, -8.5660e-02,  3.3742e-02,  8.1564e-02],
       device='cuda:0')",0.9822611782358599
2,0.0001,sgd,2.5946832639743787,2.5647287136832873,0.029954550291091397,8.999999924046345e-10,8.999999924046344e-06,0.04547451755181381,"tensor([ 0.0632, -0.0019,  0.0235, -0.0230,  0.0975, -0.0051, -0.1722, -0.1555,
         0.0200,  0.0041,  0.0386,  0.0418, -0.0593, -0.0635,  0.1322, -0.0820,
         0.0923,  0.1287,  0.1363,  0.0208,  0.0142,  0.0473,  0.0060,  0.0456,
        -0.0119, -0.0015,  0.0159,  0.0402,  0.0304,  0.0969,  0.0262,  0.1186,
        -0.0394, -0.0488,  0.1403,  0.0260, -0.1984, -0.0177,  0.0040, -0.1265,
         0.0173, -0.0893, -0.0209, -0.1076,  0.0218,  0.0288, -0.0424, -0.0415,
         0.0709, -0.0567, -0.0965, -0.0243, -0.0080, -0.0795,  0.0438, -0.0671,
         0.0793,  0.0747, -0.1202,  0.1551,  0.1296, -0.0199,  0.0213, -0.0216,
         0.0082, -0.0445,  0.0749, -0.1243,  0.0797,  0.0216, -0.0487,  0.0907,
        -0.0110, -0.0493,  0.0975,  0.0693,  0.1299,  0.1059, -0.1276, -0.0935,
        -0.0768, -0.0551, -0.1626,  0.0309, -0.1423,  0.1560, -0.0210,  0.0762,
        -0.0099, -0.0170,  0.0562,  0.0991, -0.0504,  0.0259, -0.0027, -0.0087,
         0.0402,  0.1084, -0.0992,  0.1514,  0.0994, -0.0004,  0.0730, -0.0103,
         0.0592,  0.0213,  0.0702, -0.1898,  0.0111, -0.0074, -0.1259, -0.0147,
        -0.0140,  0.0279, -0.0026, -0.0821, -0.0467, -0.1188,  0.1435,  0.0684,
        -0.0138,  0.0109,  0.0398, -0.0237, -0.1519,  0.0230,  0.1602,  0.0210,
        -0.1440, -0.0195,  0.0377,  0.0515,  0.1136, -0.0126, -0.0602,  0.0637,
         0.0154, -0.1098, -0.1397,  0.0074,  0.0137, -0.0799, -0.0642,  0.0286,
        -0.0006, -0.0385, -0.0517, -0.0269, -0.0089,  0.0091,  0.0317,  0.0149,
        -0.1445,  0.1560, -0.0374, -0.0919, -0.0749, -0.1099,  0.0230,  0.0937],
       device='cuda:0')",
2,0.0001,natgrad,2.5946832639743787,2.5641981907175273,0.030485073256851347,8.999999920972721e-10,8.99999992097272e-06,0.00653905808965542,"tensor([ 7.6202e-02, -1.1297e-02,  4.6767e-02, -1.9678e-02,  1.1334e-01,
         7.3467e-03, -1.9294e-01, -1.6508e-01,  2.8258e-02,  4.8190e-03,
         1.5606e-02,  4.5579e-02, -6.1028e-02, -5.4064e-02,  1.4373e-01,
        -9.3397e-02,  1.0477e-01,  8.0575e-02,  1.0569e-01,  6.8808e-03,
         3.1065e-02,  2.6532e-02,  1.1231e-02,  2.9288e-02, -7.2658e-03,
        -1.9274e-02,  2.9991e-02,  2.6559e-02,  2.9882e-02,  6.9561e-02,
        -9.9566e-03,  9.7650e-02, -2.8200e-02, -5.6376e-02,  1.5570e-01,
         1.2122e-02, -2.0356e-01, -1.8155e-02,  1.5140e-02, -1.4167e-01,
         2.4326e-02, -1.0672e-01, -2.3053e-02, -1.0244e-01,  2.2438e-02,
         3.5709e-02, -3.4192e-02, -3.2821e-02,  7.4721e-02, -4.0575e-02,
        -7.9880e-02, -1.6007e-02,  1.1921e-03, -8.2076e-02,  2.9216e-02,
        -4.3628e-02,  6.7949e-02,  5.6914e-02, -1.0524e-01,  1.2831e-01,
         1.2100e-01, -1.1440e-02,  2.8572e-02, -1.3152e-02,  1.7600e-02,
        -5.5011e-02,  8.8309e-02, -1.3225e-01,  7.9182e-02,  3.2601e-02,
        -3.6499e-02,  7.1427e-02, -9.7062e-03, -3.2331e-02,  8.8112e-02,
         7.1005e-02,  1.1448e-01,  9.7284e-02, -1.3460e-01, -8.4231e-02,
        -1.0846e-01, -6.1181e-02, -1.7766e-01,  4.5792e-02, -1.7160e-01,
         1.8180e-01, -1.3270e-02,  1.0450e-01, -1.8809e-02,  4.9316e-03,
         6.6700e-02,  1.1278e-01, -6.3871e-02,  2.5317e-02,  6.6617e-03,
        -1.2945e-02,  2.9077e-02,  1.2455e-01, -9.2067e-02,  1.5388e-01,
         1.0300e-01,  1.5079e-02,  8.1510e-02,  4.6868e-03,  5.6058e-02,
         3.8262e-02,  7.0264e-02, -1.7739e-01, -1.5008e-04, -8.3334e-03,
        -1.0714e-01, -2.1347e-02, -2.2377e-02,  2.9935e-02, -1.7343e-02,
        -7.5479e-02, -4.0384e-02, -1.1473e-01,  1.5277e-01,  6.0066e-02,
        -3.8621e-02,  8.1541e-03,  2.9517e-02, -3.4180e-02, -1.2428e-01,
         6.2539e-04,  1.6303e-01,  3.6394e-02, -1.4245e-01,  1.0323e-02,
         1.7381e-02,  2.8626e-02,  1.0543e-01, -3.1800e-02, -8.2819e-02,
         6.3664e-02,  3.7528e-02, -1.1061e-01, -1.5703e-01,  5.4492e-03,
         1.0965e-02, -6.8998e-02, -8.9842e-02,  4.2284e-02, -8.7893e-04,
        -2.0939e-02, -4.6900e-02, -3.8875e-03, -1.7658e-02, -1.6603e-02,
         3.5660e-02,  1.6743e-02, -1.3972e-01,  1.5586e-01, -1.4865e-02,
        -7.5668e-02, -4.9431e-02, -8.5660e-02,  3.3742e-02,  8.1564e-02],
       device='cuda:0')",0.9822611782358599
2,0.0003,sgd,2.5946832639743787,2.542928434423855,0.051754829550523684,8.999999919972424e-10,2.9999999733241416e-06,0.07876417484942419,"tensor([ 0.0632, -0.0019,  0.0235, -0.0230,  0.0975, -0.0051, -0.1722, -0.1555,
         0.0200,  0.0041,  0.0386,  0.0418, -0.0593, -0.0635,  0.1322, -0.0820,
         0.0923,  0.1287,  0.1363,  0.0208,  0.0142,  0.0473,  0.0060,  0.0456,
        -0.0119, -0.0015,  0.0159,  0.0402,  0.0304,  0.0969,  0.0262,  0.1186,
        -0.0394, -0.0488,  0.1403,  0.0260, -0.1984, -0.0177,  0.0040, -0.1265,
         0.0173, -0.0893, -0.0209, -0.1076,  0.0218,  0.0288, -0.0424, -0.0415,
         0.0709, -0.0567, -0.0965, -0.0243, -0.0080, -0.0795,  0.0438, -0.0671,
         0.0793,  0.0747, -0.1202,  0.1551,  0.1296, -0.0199,  0.0213, -0.0216,
         0.0082, -0.0445,  0.0749, -0.1243,  0.0797,  0.0216, -0.0487,  0.0907,
        -0.0110, -0.0493,  0.0975,  0.0693,  0.1299,  0.1059, -0.1276, -0.0935,
        -0.0768, -0.0551, -0.1626,  0.0309, -0.1423,  0.1560, -0.0210,  0.0762,
        -0.0099, -0.0170,  0.0562,  0.0991, -0.0504,  0.0259, -0.0027, -0.0087,
         0.0402,  0.1084, -0.0992,  0.1514,  0.0994, -0.0004,  0.0730, -0.0103,
         0.0592,  0.0213,  0.0702, -0.1898,  0.0111, -0.0074, -0.1259, -0.0147,
        -0.0140,  0.0279, -0.0026, -0.0821, -0.0467, -0.1188,  0.1435,  0.0684,
        -0.0138,  0.0109,  0.0398, -0.0237, -0.1519,  0.0230,  0.1602,  0.0210,
        -0.1440, -0.0195,  0.0377,  0.0515,  0.1136, -0.0126, -0.0602,  0.0637,
         0.0154, -0.1098, -0.1397,  0.0074,  0.0137, -0.0799, -0.0642,  0.0286,
        -0.0006, -0.0385, -0.0517, -0.0269, -0.0089,  0.0091,  0.0317,  0.0149,
        -0.1445,  0.1560, -0.0374, -0.0919, -0.0749, -0.1099,  0.0230,  0.0937],
       device='cuda:0')",
2,0.0003,natgrad,2.5946832639743787,2.542009655032451,0.05267360894192752,8.999999920669375e-10,2.9999999735564586e-06,0.01132598084492747,"tensor([ 7.6202e-02, -1.1297e-02,  4.6767e-02, -1.9678e-02,  1.1334e-01,
         7.3467e-03, -1.9294e-01, -1.6508e-01,  2.8258e-02,  4.8190e-03,
         1.5606e-02,  4.5579e-02, -6.1028e-02, -5.4064e-02,  1.4373e-01,
        -9.3397e-02,  1.0477e-01,  8.0575e-02,  1.0569e-01,  6.8808e-03,
         3.1065e-02,  2.6532e-02,  1.1231e-02,  2.9288e-02, -7.2658e-03,
        -1.9274e-02,  2.9991e-02,  2.6559e-02,  2.9882e-02,  6.9561e-02,
        -9.9566e-03,  9.7650e-02, -2.8200e-02, -5.6376e-02,  1.5570e-01,
         1.2122e-02, -2.0356e-01, -1.8155e-02,  1.5140e-02, -1.4167e-01,
         2.4326e-02, -1.0672e-01, -2.3053e-02, -1.0244e-01,  2.2438e-02,
         3.5709e-02, -3.4192e-02, -3.2821e-02,  7.4721e-02, -4.0575e-02,
        -7.9880e-02, -1.6007e-02,  1.1921e-03, -8.2076e-02,  2.9216e-02,
        -4.3628e-02,  6.7949e-02,  5.6914e-02, -1.0524e-01,  1.2831e-01,
         1.2100e-01, -1.1440e-02,  2.8572e-02, -1.3152e-02,  1.7600e-02,
        -5.5011e-02,  8.8309e-02, -1.3225e-01,  7.9182e-02,  3.2601e-02,
        -3.6499e-02,  7.1427e-02, -9.7062e-03, -3.2331e-02,  8.8112e-02,
         7.1005e-02,  1.1448e-01,  9.7284e-02, -1.3460e-01, -8.4231e-02,
        -1.0846e-01, -6.1181e-02, -1.7766e-01,  4.5792e-02, -1.7160e-01,
         1.8180e-01, -1.3270e-02,  1.0450e-01, -1.8809e-02,  4.9316e-03,
         6.6700e-02,  1.1278e-01, -6.3871e-02,  2.5317e-02,  6.6617e-03,
        -1.2945e-02,  2.9077e-02,  1.2455e-01, -9.2067e-02,  1.5388e-01,
         1.0300e-01,  1.5079e-02,  8.1510e-02,  4.6868e-03,  5.6058e-02,
         3.8262e-02,  7.0264e-02, -1.7739e-01, -1.5008e-04, -8.3334e-03,
        -1.0714e-01, -2.1347e-02, -2.2377e-02,  2.9935e-02, -1.7343e-02,
        -7.5479e-02, -4.0384e-02, -1.1473e-01,  1.5277e-01,  6.0066e-02,
        -3.8621e-02,  8.1541e-03,  2.9517e-02, -3.4180e-02, -1.2428e-01,
         6.2539e-04,  1.6303e-01,  3.6394e-02, -1.4245e-01,  1.0323e-02,
         1.7381e-02,  2.8626e-02,  1.0543e-01, -3.1800e-02, -8.2819e-02,
         6.3664e-02,  3.7528e-02, -1.1061e-01, -1.5703e-01,  5.4492e-03,
         1.0965e-02, -6.8998e-02, -8.9842e-02,  4.2284e-02, -8.7893e-04,
        -2.0939e-02, -4.6900e-02, -3.8875e-03, -1.7658e-02, -1.6603e-02,
         3.5660e-02,  1.6743e-02, -1.3972e-01,  1.5586e-01, -1.4865e-02,
        -7.5668e-02, -4.9431e-02, -8.5660e-02,  3.3742e-02,  8.1564e-02],
       device='cuda:0')",0.9822611782358599
2,0.001,sgd,2.5946832639743787,2.500652132411713,0.09403113156266585,8.999999915418638e-10,8.999999915418637e-07,0.14380305096103566,"tensor([ 0.0632, -0.0019,  0.0235, -0.0230,  0.0975, -0.0051, -0.1722, -0.1555,
         0.0200,  0.0041,  0.0386,  0.0418, -0.0593, -0.0635,  0.1322, -0.0820,
         0.0923,  0.1287,  0.1363,  0.0208,  0.0142,  0.0473,  0.0060,  0.0456,
        -0.0119, -0.0015,  0.0159,  0.0402,  0.0304,  0.0969,  0.0262,  0.1186,
        -0.0394, -0.0488,  0.1403,  0.0260, -0.1984, -0.0177,  0.0040, -0.1265,
         0.0173, -0.0893, -0.0209, -0.1076,  0.0218,  0.0288, -0.0424, -0.0415,
         0.0709, -0.0567, -0.0965, -0.0243, -0.0080, -0.0795,  0.0438, -0.0671,
         0.0793,  0.0747, -0.1202,  0.1551,  0.1296, -0.0199,  0.0213, -0.0216,
         0.0082, -0.0445,  0.0749, -0.1243,  0.0797,  0.0216, -0.0487,  0.0907,
        -0.0110, -0.0493,  0.0975,  0.0693,  0.1299,  0.1059, -0.1276, -0.0935,
        -0.0768, -0.0551, -0.1626,  0.0309, -0.1423,  0.1560, -0.0210,  0.0762,
        -0.0099, -0.0170,  0.0562,  0.0991, -0.0504,  0.0259, -0.0027, -0.0087,
         0.0402,  0.1084, -0.0992,  0.1514,  0.0994, -0.0004,  0.0730, -0.0103,
         0.0592,  0.0213,  0.0702, -0.1898,  0.0111, -0.0074, -0.1259, -0.0147,
        -0.0140,  0.0279, -0.0026, -0.0821, -0.0467, -0.1188,  0.1435,  0.0684,
        -0.0138,  0.0109,  0.0398, -0.0237, -0.1519,  0.0230,  0.1602,  0.0210,
        -0.1440, -0.0195,  0.0377,  0.0515,  0.1136, -0.0126, -0.0602,  0.0637,
         0.0154, -0.1098, -0.1397,  0.0074,  0.0137, -0.0799, -0.0642,  0.0286,
        -0.0006, -0.0385, -0.0517, -0.0269, -0.0089,  0.0091,  0.0317,  0.0149,
        -0.1445,  0.1560, -0.0374, -0.0919, -0.0749, -0.1099,  0.0230,  0.0937],
       device='cuda:0')",
2,0.001,natgrad,2.5946832639743787,2.498975432369941,0.09570783160443774,8.999999914639253e-10,8.999999914639253e-07,0.020678317315460652,"tensor([ 7.6202e-02, -1.1297e-02,  4.6767e-02, -1.9678e-02,  1.1334e-01,
         7.3467e-03, -1.9294e-01, -1.6508e-01,  2.8258e-02,  4.8190e-03,
         1.5606e-02,  4.5579e-02, -6.1028e-02, -5.4064e-02,  1.4373e-01,
        -9.3397e-02,  1.0477e-01,  8.0575e-02,  1.0569e-01,  6.8808e-03,
         3.1065e-02,  2.6532e-02,  1.1231e-02,  2.9288e-02, -7.2658e-03,
        -1.9274e-02,  2.9991e-02,  2.6559e-02,  2.9882e-02,  6.9561e-02,
        -9.9566e-03,  9.7650e-02, -2.8200e-02, -5.6376e-02,  1.5570e-01,
         1.2122e-02, -2.0356e-01, -1.8155e-02,  1.5140e-02, -1.4167e-01,
         2.4326e-02, -1.0672e-01, -2.3053e-02, -1.0244e-01,  2.2438e-02,
         3.5709e-02, -3.4192e-02, -3.2821e-02,  7.4721e-02, -4.0575e-02,
        -7.9880e-02, -1.6007e-02,  1.1921e-03, -8.2076e-02,  2.9216e-02,
        -4.3628e-02,  6.7949e-02,  5.6914e-02, -1.0524e-01,  1.2831e-01,
         1.2100e-01, -1.1440e-02,  2.8572e-02, -1.3152e-02,  1.7600e-02,
        -5.5011e-02,  8.8309e-02, -1.3225e-01,  7.9182e-02,  3.2601e-02,
        -3.6499e-02,  7.1427e-02, -9.7062e-03, -3.2331e-02,  8.8112e-02,
         7.1005e-02,  1.1448e-01,  9.7284e-02, -1.3460e-01, -8.4231e-02,
        -1.0846e-01, -6.1181e-02, -1.7766e-01,  4.5792e-02, -1.7160e-01,
         1.8180e-01, -1.3270e-02,  1.0450e-01, -1.8809e-02,  4.9316e-03,
         6.6700e-02,  1.1278e-01, -6.3871e-02,  2.5317e-02,  6.6617e-03,
        -1.2945e-02,  2.9077e-02,  1.2455e-01, -9.2067e-02,  1.5388e-01,
         1.0300e-01,  1.5079e-02,  8.1510e-02,  4.6868e-03,  5.6058e-02,
         3.8262e-02,  7.0264e-02, -1.7739e-01, -1.5008e-04, -8.3334e-03,
        -1.0714e-01, -2.1347e-02, -2.2377e-02,  2.9935e-02, -1.7343e-02,
        -7.5479e-02, -4.0384e-02, -1.1473e-01,  1.5277e-01,  6.0066e-02,
        -3.8621e-02,  8.1541e-03,  2.9517e-02, -3.4180e-02, -1.2428e-01,
         6.2539e-04,  1.6303e-01,  3.6394e-02, -1.4245e-01,  1.0323e-02,
         1.7381e-02,  2.8626e-02,  1.0543e-01, -3.1800e-02, -8.2819e-02,
         6.3664e-02,  3.7528e-02, -1.1061e-01, -1.5703e-01,  5.4492e-03,
         1.0965e-02, -6.8998e-02, -8.9842e-02,  4.2284e-02, -8.7893e-04,
        -2.0939e-02, -4.6900e-02, -3.8875e-03, -1.7658e-02, -1.6603e-02,
         3.5660e-02,  1.6743e-02, -1.3972e-01,  1.5586e-01, -1.4865e-02,
        -7.5668e-02, -4.9431e-02, -8.5660e-02,  3.3742e-02,  8.1564e-02],
       device='cuda:0')",0.9822611782358599
2,0.003,sgd,2.5946832639743787,2.4331220247541694,0.16156123922020926,8.999999910352307e-10,2.9999999701174356e-07,0.24907419054793023,"tensor([ 0.0632, -0.0019,  0.0235, -0.0230,  0.0975, -0.0051, -0.1722, -0.1555,
         0.0200,  0.0041,  0.0386,  0.0418, -0.0593, -0.0635,  0.1322, -0.0820,
         0.0923,  0.1287,  0.1363,  0.0208,  0.0142,  0.0473,  0.0060,  0.0456,
        -0.0119, -0.0015,  0.0159,  0.0402,  0.0304,  0.0969,  0.0262,  0.1186,
        -0.0394, -0.0488,  0.1403,  0.0260, -0.1984, -0.0177,  0.0040, -0.1265,
         0.0173, -0.0893, -0.0209, -0.1076,  0.0218,  0.0288, -0.0424, -0.0415,
         0.0709, -0.0567, -0.0965, -0.0243, -0.0080, -0.0795,  0.0438, -0.0671,
         0.0793,  0.0747, -0.1202,  0.1551,  0.1296, -0.0199,  0.0213, -0.0216,
         0.0082, -0.0445,  0.0749, -0.1243,  0.0797,  0.0216, -0.0487,  0.0907,
        -0.0110, -0.0493,  0.0975,  0.0693,  0.1299,  0.1059, -0.1276, -0.0935,
        -0.0768, -0.0551, -0.1626,  0.0309, -0.1423,  0.1560, -0.0210,  0.0762,
        -0.0099, -0.0170,  0.0562,  0.0991, -0.0504,  0.0259, -0.0027, -0.0087,
         0.0402,  0.1084, -0.0992,  0.1514,  0.0994, -0.0004,  0.0730, -0.0103,
         0.0592,  0.0213,  0.0702, -0.1898,  0.0111, -0.0074, -0.1259, -0.0147,
        -0.0140,  0.0279, -0.0026, -0.0821, -0.0467, -0.1188,  0.1435,  0.0684,
        -0.0138,  0.0109,  0.0398, -0.0237, -0.1519,  0.0230,  0.1602,  0.0210,
        -0.1440, -0.0195,  0.0377,  0.0515,  0.1136, -0.0126, -0.0602,  0.0637,
         0.0154, -0.1098, -0.1397,  0.0074,  0.0137, -0.0799, -0.0642,  0.0286,
        -0.0006, -0.0385, -0.0517, -0.0269, -0.0089,  0.0091,  0.0317,  0.0149,
        -0.1445,  0.1560, -0.0374, -0.0919, -0.0749, -0.1099,  0.0230,  0.0937],
       device='cuda:0')",
2,0.003,natgrad,2.5946832639743787,2.430221883762005,0.16446138021237378,8.999999908337718e-10,2.9999999694459063e-07,0.03581589620540913,"tensor([ 7.6202e-02, -1.1297e-02,  4.6767e-02, -1.9678e-02,  1.1334e-01,
         7.3467e-03, -1.9294e-01, -1.6508e-01,  2.8258e-02,  4.8190e-03,
         1.5606e-02,  4.5579e-02, -6.1028e-02, -5.4064e-02,  1.4373e-01,
        -9.3397e-02,  1.0477e-01,  8.0575e-02,  1.0569e-01,  6.8808e-03,
         3.1065e-02,  2.6532e-02,  1.1231e-02,  2.9288e-02, -7.2658e-03,
        -1.9274e-02,  2.9991e-02,  2.6559e-02,  2.9882e-02,  6.9561e-02,
        -9.9566e-03,  9.7650e-02, -2.8200e-02, -5.6376e-02,  1.5570e-01,
         1.2122e-02, -2.0356e-01, -1.8155e-02,  1.5140e-02, -1.4167e-01,
         2.4326e-02, -1.0672e-01, -2.3053e-02, -1.0244e-01,  2.2438e-02,
         3.5709e-02, -3.4192e-02, -3.2821e-02,  7.4721e-02, -4.0575e-02,
        -7.9880e-02, -1.6007e-02,  1.1921e-03, -8.2076e-02,  2.9216e-02,
        -4.3628e-02,  6.7949e-02,  5.6914e-02, -1.0524e-01,  1.2831e-01,
         1.2100e-01, -1.1440e-02,  2.8572e-02, -1.3152e-02,  1.7600e-02,
        -5.5011e-02,  8.8309e-02, -1.3225e-01,  7.9182e-02,  3.2601e-02,
        -3.6499e-02,  7.1427e-02, -9.7062e-03, -3.2331e-02,  8.8112e-02,
         7.1005e-02,  1.1448e-01,  9.7284e-02, -1.3460e-01, -8.4231e-02,
        -1.0846e-01, -6.1181e-02, -1.7766e-01,  4.5792e-02, -1.7160e-01,
         1.8180e-01, -1.3270e-02,  1.0450e-01, -1.8809e-02,  4.9316e-03,
         6.6700e-02,  1.1278e-01, -6.3871e-02,  2.5317e-02,  6.6617e-03,
        -1.2945e-02,  2.9077e-02,  1.2455e-01, -9.2067e-02,  1.5388e-01,
         1.0300e-01,  1.5079e-02,  8.1510e-02,  4.6868e-03,  5.6058e-02,
         3.8262e-02,  7.0264e-02, -1.7739e-01, -1.5008e-04, -8.3334e-03,
        -1.0714e-01, -2.1347e-02, -2.2377e-02,  2.9935e-02, -1.7343e-02,
        -7.5479e-02, -4.0384e-02, -1.1473e-01,  1.5277e-01,  6.0066e-02,
        -3.8621e-02,  8.1541e-03,  2.9517e-02, -3.4180e-02, -1.2428e-01,
         6.2539e-04,  1.6303e-01,  3.6394e-02, -1.4245e-01,  1.0323e-02,
         1.7381e-02,  2.8626e-02,  1.0543e-01, -3.1800e-02, -8.2819e-02,
         6.3664e-02,  3.7528e-02, -1.1061e-01, -1.5703e-01,  5.4492e-03,
         1.0965e-02, -6.8998e-02, -8.9842e-02,  4.2284e-02, -8.7893e-04,
        -2.0939e-02, -4.6900e-02, -3.8875e-03, -1.7658e-02, -1.6603e-02,
         3.5660e-02,  1.6743e-02, -1.3972e-01,  1.5586e-01, -1.4865e-02,
        -7.5668e-02, -4.9431e-02, -8.5660e-02,  3.3742e-02,  8.1564e-02],
       device='cuda:0')",0.9822611782358599
